"REF_DATE","GEO","DGUID","Class of operation","Rank and number of movements","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997","Calgary International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501720","4.1.1","3","","","","0"
"1997","Calgary International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501721","4.1.2","238958","","","","0"
"1997","Calgary International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501722","4.2.1","3","","","","0"
"1997","Calgary International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501723","4.2.2","224561","","","","0"
"1997","Calgary International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501724","4.3.1","37","","","","0"
"1997","Calgary International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501725","4.3.2","14397","","","","0"
"1997","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501726","5.1.1","13","","","","0"
"1997","Calgary/Springbank, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501727","5.1.2","128598","","","","0"
"1997","Calgary/Springbank, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501728","5.2.1","27","","","","0"
"1997","Calgary/Springbank, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501729","5.2.2","41491","","","","0"
"1997","Calgary/Springbank, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501730","5.3.1","3","","","","0"
"1997","Calgary/Springbank, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501731","5.3.2","87107","","","","0"
"1997","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501738","7.1.1","26","","","t","0"
"1997","Edmonton City Centre, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501739","7.1.2","78816","","","t","0"
"1997","Edmonton City Centre, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501740","7.2.1","13","","","t","0"
"1997","Edmonton City Centre, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501741","7.2.2","69710","","","t","0"
"1997","Edmonton City Centre, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501742","7.3.1","38","","","t","0"
"1997","Edmonton City Centre, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501743","7.3.2","9106","","","t","0"
"1997","Edmonton International, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501744","8.1.1","16","","","","0"
"1997","Edmonton International, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501745","8.1.2","107378","","","","0"
"1997","Edmonton International, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501746","8.2.1","8","","","","0"
"1997","Edmonton International, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501747","8.2.2","103130","","","","0"
"1997","Edmonton International, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501748","8.3.1","39","","","","0"
"1997","Edmonton International, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501749","8.3.2","4248","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501750","9.1.1","28","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501751","9.1.2","73891","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501752","9.2.1","44","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Itinerant movements","Number of movements","Number","223","units ","0","v41501753","9.2.2","13510","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Local movements","Rank of movements","Number","223","units ","0","v41501754","9.3.1","11","","","","0"
"1997","Edmonton/Villeneuve, Alberta","","Local movements","Number of movements","Number","223","units ","0","v41501755","9.3.2","60381","","","","0"
"1997","British Columbia","2016A000259","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v44207285","1059.1.2","1228554","","","","0"
"1997","British Columbia","2016A000259","Itinerant movements","Number of movements","Number","223","units ","0","v44207286","1059.2.2","784723","","","","0"
"1997","British Columbia","2016A000259","Local movements","Number of movements","Number","223","units ","0","v44207287","1059.3.2","443831","","","","0"
"1997","Abbotsford, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501708","2.1.1","12","","","","0"
"1997","Abbotsford, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501709","2.1.2","136138","","","","0"
"1997","Abbotsford, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501710","2.2.1","18","","","","0"
"1997","Abbotsford, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501711","2.2.2","56769","","","","0"
"1997","Abbotsford, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501712","2.3.1","5","","","","0"
"1997","Abbotsford, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501713","2.3.2","79369","","","","0"
"1997","Boundary Bay, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501714","3.1.1","4","","","","0"
"1997","Boundary Bay, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501715","3.1.2","208139","","","","0"
"1997","Boundary Bay, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501716","3.2.1","14","","","","0"
"1997","Boundary Bay, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501717","3.2.2","68630","","","","0"
"1997","Boundary Bay, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501718","3.3.1","1","","","","0"
"1997","Boundary Bay, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501719","3.3.2","139509","","","","0"
"1997","Kelowna, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501774","13.1.1","29","","","","0"
"1997","Kelowna, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501775","13.1.2","73787","","","","0"
"1997","Kelowna, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501776","13.2.1","21","","","","0"
"1997","Kelowna, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501777","13.2.2","49470","","","","0"
"1997","Kelowna, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501778","13.3.1","28","","","","0"
"1997","Kelowna, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501779","13.3.2","24317","","","","0"
"1997","Langley, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501786","15.1.1","22","","","","0"
"1997","Langley, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501787","15.1.2","85387","","","","0"
"1997","Langley, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501788","15.2.1","36","","","","0"
"1997","Langley, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501789","15.2.2","30212","","","","0"
"1997","Langley, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501790","15.3.1","12","","","","0"
"1997","Langley, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501791","15.3.2","55175","","","","0"
"1997","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501840","24.1.1","24","","","","0"
"1997","Pitt Meadows, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501841","24.1.2","79684","","","","0"
"1997","Pitt Meadows, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501842","24.2.1","33","","","","0"
"1997","Pitt Meadows, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501843","24.2.2","34132","","","","0"
"1997","Pitt Meadows, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501844","24.3.1","16","","","","0"
"1997","Pitt Meadows, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501845","24.3.2","45552","","","","0"
"1997","Prince George, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501846","25.1.1","34","","","","0"
"1997","Prince George, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501847","25.1.2","62451","","","","0"
"1997","Prince George, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501848","25.2.1","28","","","","0"
"1997","Prince George, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501849","25.2.2","41062","","","","0"
"1997","Prince George, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501850","25.3.1","30","","","","0"
"1997","Prince George, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501851","25.3.2","21389","","","","0"
"1997","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501924","38.1.1","33","","","","0"
"1997","Vancouver Harbour, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501925","38.1.2","65903","","","","0"
"1997","Vancouver Harbour, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501926","38.2.1","19","","","","0"
"1997","Vancouver Harbour, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501927","38.2.2","51338","","","","0"
"1997","Vancouver Harbour, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501928","38.3.1","36","","","","0"
"1997","Vancouver Harbour, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501929","38.3.2","14565","","","","0"
"1997","Vancouver International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501930","39.1.1","2","","","","0"
"1997","Vancouver International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501931","39.1.2","342552","","","","0"
"1997","Vancouver International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501932","39.2.1","2","","","","0"
"1997","Vancouver International, British Columbia","","Itinerant movements","Number of movements","Number","223","units ","0","v41501933","39.2.2","342552","","","","0"
"1997","Vancouver International, British Columbia","","Local movements","Rank of movements","Number","223","units ","0","v41501934","39.3.1","0","","","","0"
"1997","Vancouver International, British Columbia","","Local movements","Number of movements","Number","223","units ","0","v41501935","39.3.2","0","","","","0"
"1997","Victoria International, British Columbia","","Total, itinerant and local movements","Rank of movements","Number","223","units ","0","v41501936","40.1.1","7","","","","0"
"1997","Victoria International, British Columbia","","Total, itinerant and local movements","Number of movements","Number","223","units ","0","v41501937","40.1.2","174513","","","","0"
"1997","Victoria International, British Columbia","","Itinerant movements","Rank of movements","Number","223","units ","0","v41501938","40.2.1","7","","","","0"
